2022/05/03 06:44:06 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:07 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:10 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:11 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:12 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:14 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:31 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:54 [error] 6960#6960: *240015 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /400x300 HTTP/1.1", upstream: "http://127.0.0.1:3001/400x300", host: "place-puppy.com", referrer: "https://brx10.retool.com/"
2022/05/03 06:44:56 [error] 6960#6960: *240017 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.237, server: place-puppy.com, request: "GET /400x300 HTTP/1.1", upstream: "http://127.0.0.1:3001/400x300", host: "place-puppy.com", referrer: "https://brx10.retool.com/"
2022/05/03 06:45:01 [error] 6960#6960: *240015 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /400x300 HTTP/1.1", upstream: "http://127.0.0.1:3001/400x300", host: "place-puppy.com", referrer: "https://brx10.retool.com/"
2022/05/03 06:45:03 [error] 6960#6960: *240015 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /400x300 HTTP/1.1", upstream: "http://127.0.0.1:3001/400x300", host: "place-puppy.com", referrer: "https://brx10.retool.com/"
2022/05/03 06:46:07 [error] 6960#6960: *240021 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:46:09 [error] 6960#6960: *240023 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.237, server: place-puppy.com, request: "GET /400x300 HTTP/1.1", upstream: "http://127.0.0.1:3001/400x300", host: "place-puppy.com", referrer: "https://brx10.retool.com/"
2022/05/03 06:46:51 [error] 6960#6960: *240021 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:47:45 [error] 6960#6960: *240021 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:48:18 [error] 6960#6960: *240021 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /360x480 HTTP/1.1", upstream: "http://127.0.0.1:3001/360x480", host: "place-puppy.com", referrer: "https://alertrover.com/?logrocket=false"
2022/05/03 06:48:52 [error] 6960#6960: *240021 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:48:54 [error] 6960#6960: *240029 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.207, server: place-puppy.com, request: "GET /30x30 HTTP/1.1", upstream: "http://127.0.0.1:3001/30x30", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:49:03 [error] 6960#6960: *240029 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.207, server: place-puppy.com, request: "GET /360x480 HTTP/1.1", upstream: "http://127.0.0.1:3001/360x480", host: "place-puppy.com", referrer: "https://alertrover.com/?logrocket=false"
2022/05/03 06:49:10 [error] 6960#6960: *240029 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.207, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:49:48 [error] 6960#6960: *240033 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.237, server: place-puppy.com, request: "GET /400x300 HTTP/1.1", upstream: "http://127.0.0.1:3001/400x300", host: "place-puppy.com", referrer: "https://brx10.retool.com/"
2022/05/03 06:49:52 [error] 6960#6960: *240021 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:50:15 [error] 6960#6960: *240021 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:50:32 [error] 6960#6960: *240033 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.237, server: place-puppy.com, request: "GET /400x300 HTTP/1.1", upstream: "http://127.0.0.1:3001/400x300", host: "place-puppy.com", referrer: "https://brx10.retool.com/"
2022/05/03 06:51:02 [error] 6960#6960: *240021 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:51:54 [error] 6960#6960: *240039 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.207, server: place-puppy.com, request: "GET /300x202 HTTP/1.1", upstream: "http://127.0.0.1:3001/300x202", host: "place-puppy.com", referrer: "https://toqvist.github.io/"
